#define,=,<<,typedef,i,return,def,if,-,},{,static,using,let,mut,import,public,.,::,->,var,int,==,//,language,path
0,14,0,0,0,0,0,1,0,6,6,0,0,0,0,0,0,6,0,0,0,0,0,0,PHP,data/train/PHP/s721571987.php
0,13,0,0,0,9,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,PHP,data/train/PHP/s739014634.php
0,25,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,7,0,0,0,0,4,10,PHP,data/train/PHP/s614070342.php
0,33,0,0,0,0,0,1,6,15,3,0,0,0,0,0,0,2,0,0,0,0,3,0,PHP,data/train/PHP/s462639214.php
0,33,0,0,0,3,0,7,0,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,PHP,data/train/PHP/s220066311.php
0,9,0,0,0,0,0,3,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,PHP,data/train/PHP/s720219035.php
0,31,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,7,4,JavaScript,data/train/JavaScript/s516187309.js
0,25,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s143744061.js
0,32,0,0,2,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,15,0,2,6,JavaScript,data/train/JavaScript/s241128890.js
0,40,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,0,7,5,JavaScript,data/train/JavaScript/s765538567.js
0,27,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s866451188.js
0,9,0,0,0,4,0,0,2,9,1,0,0,0,0,0,0,0,0,0,7,0,1,0,JavaScript,data/train/JavaScript/s533288244.js
0,14,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,11,0,0,1,JavaScript,data/train/JavaScript/s925175165.js
0,19,0,0,8,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,5,JavaScript,data/train/JavaScript/s376764417.js
0,15,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s473457833.js
0,14,0,0,6,2,0,1,1,12,12,0,0,0,0,0,0,0,0,0,9,0,0,4,JavaScript,data/train/JavaScript/s245529578.js
0,13,0,0,0,5,0,4,7,9,14,0,0,0,0,0,0,0,0,0,12,0,5,0,JavaScript,data/train/JavaScript/s919762608.js
0,7,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,1,5,0,1,0,JavaScript,data/train/JavaScript/s755711650.js
0,19,0,0,3,8,0,0,0,6,5,0,0,0,0,0,0,0,0,0,6,0,0,0,JavaScript,data/train/JavaScript/s263431960.js
0,27,0,0,2,5,0,6,0,19,19,0,0,0,0,0,0,0,0,0,13,0,0,0,JavaScript,data/train/JavaScript/s072262521.js
0,36,0,0,9,11,0,6,2,19,27,0,0,0,0,0,0,0,0,0,22,0,0,2,JavaScript,data/train/JavaScript/s770851998.js
0,26,0,0,3,1,0,0,2,8,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s770856450.js
0,10,0,0,6,2,0,0,0,6,2,0,0,0,0,0,0,0,0,0,6,0,0,0,JavaScript,data/train/JavaScript/s494377480.js
0,20,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,3,JavaScript,data/train/JavaScript/s363092768.js
0,12,0,0,0,1,0,0,2,10,2,0,0,0,0,0,0,0,0,1,10,0,0,0,JavaScript,data/train/JavaScript/s724428962.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s346551070.js
0,19,0,0,3,8,0,0,0,6,5,0,0,0,0,0,0,0,0,0,6,0,0,0,JavaScript,data/train/JavaScript/s281318167.js
0,25,0,0,2,3,0,0,5,4,0,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s943624563.js
0,11,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,1,JavaScript,data/train/JavaScript/s700687915.js
0,13,0,0,2,0,0,7,0,5,5,0,0,0,0,0,0,0,0,0,7,0,0,14,JavaScript,data/train/JavaScript/s866525647.js
0,4,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,0,3,0,1,0,JavaScript,data/train/JavaScript/s468592517.js
0,15,0,0,3,0,0,14,16,20,20,0,0,0,0,0,0,0,0,0,7,0,0,0,JavaScript,data/train/JavaScript/s724597257.js
0,23,0,0,3,1,0,0,3,8,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s305429437.js
0,15,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,33,1,JavaScript,data/train/JavaScript/s633711166.js
0,42,0,0,2,5,0,9,0,15,25,0,0,0,0,0,0,0,0,0,15,0,1,0,JavaScript,data/train/JavaScript/s432986647.js
0,18,0,0,1,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,11,0,0,2,JavaScript,data/train/JavaScript/s119157679.js
0,48,0,0,13,6,0,10,0,12,23,0,0,0,0,0,0,0,0,0,17,0,1,0,JavaScript,data/train/JavaScript/s387227862.js
0,25,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s433925855.js
0,11,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,6,0,0,2,JavaScript,data/train/JavaScript/s134034352.js
0,26,0,0,3,1,0,0,2,8,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s390721018.js
0,20,0,0,2,1,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,4,JavaScript,data/train/JavaScript/s830640438.js
0,26,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,14,0,0,1,JavaScript,data/train/JavaScript/s913110988.js
0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,JavaScript,data/train/JavaScript/s148437794.js
0,19,0,0,6,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,5,0,0,4,JavaScript,data/train/JavaScript/s791907691.js
0,20,0,0,1,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,5,0,1,1,JavaScript,data/train/JavaScript/s118137524.js
0,26,0,0,3,1,0,0,2,9,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s551462802.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s857379582.js
0,26,0,0,3,2,0,0,2,9,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s684345421.js
0,14,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,11,0,0,1,JavaScript,data/train/JavaScript/s140783790.js
0,40,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,0,7,5,JavaScript,data/train/JavaScript/s340239034.js
0,38,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,17,0,7,5,JavaScript,data/train/JavaScript/s077602790.js
0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,JavaScript,data/train/JavaScript/s839760983.js
0,13,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,8,0,2,2,JavaScript,data/train/JavaScript/s454472927.js
0,14,0,0,2,0,0,9,0,4,4,0,0,0,0,0,0,0,0,0,5,0,0,0,JavaScript,data/train/JavaScript/s759944954.js
0,23,0,0,2,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,7,0,0,5,JavaScript,data/train/JavaScript/s473196991.js
0,27,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s401638975.js
0,19,0,0,8,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,4,0,0,6,JavaScript,data/train/JavaScript/s984717087.js
0,7,0,0,0,0,0,0,1,9,2,0,0,0,0,0,0,0,0,1,4,0,1,0,JavaScript,data/train/JavaScript/s950431504.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s125608369.js
0,39,0,0,2,5,0,8,0,11,20,0,0,0,0,0,0,0,0,0,8,0,1,0,JavaScript,data/train/JavaScript/s852739829.js
0,10,0,0,0,3,0,2,1,4,10,0,0,0,0,0,0,0,0,0,5,0,2,0,JavaScript,data/train/JavaScript/s266185589.js
0,27,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,11,0,0,5,JavaScript,data/train/JavaScript/s846993603.js
0,8,0,0,0,1,0,0,2,10,2,0,0,0,0,0,0,0,0,1,6,0,0,0,JavaScript,data/train/JavaScript/s460575055.js
0,13,0,0,0,8,0,2,0,1,11,0,0,0,0,0,0,0,0,0,5,0,0,0,JavaScript,data/train/JavaScript/s109622947.js
0,11,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,6,0,2,2,JavaScript,data/train/JavaScript/s663178626.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s932159532.js
0,31,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,7,4,JavaScript,data/train/JavaScript/s321151040.js
0,3,0,0,2,20,0,19,16,22,23,0,0,0,0,0,0,0,0,0,2,0,0,0,JavaScript,data/train/JavaScript/s484127236.js
0,7,0,0,2,7,0,5,0,7,7,0,0,0,0,0,0,0,0,0,6,0,1,0,JavaScript,data/train/JavaScript/s536872514.js
0,12,0,0,0,8,0,2,0,3,11,0,0,0,0,0,0,0,0,0,5,0,0,0,JavaScript,data/train/JavaScript/s267589989.js
0,41,0,0,5,6,0,9,0,13,23,0,0,0,0,0,0,0,0,0,12,0,1,0,JavaScript,data/train/JavaScript/s115192878.js
0,7,0,0,4,10,0,9,3,16,17,0,0,0,0,0,0,0,0,0,3,0,0,0,JavaScript,data/train/JavaScript/s943782048.js
0,16,0,0,4,0,0,5,8,11,12,0,0,0,0,0,0,0,0,0,10,0,0,0,JavaScript,data/train/JavaScript/s459376080.js
0,31,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,7,4,JavaScript,data/train/JavaScript/s326189827.js
0,42,0,0,16,12,0,9,2,27,33,0,0,0,0,0,0,0,0,0,24,0,0,3,JavaScript,data/train/JavaScript/s547806802.js
0,27,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s384952762.js
0,5,0,0,0,4,0,0,2,11,1,0,0,0,0,0,0,0,0,0,5,0,0,0,JavaScript,data/train/JavaScript/s573485911.js
0,16,0,0,2,0,0,4,4,9,10,0,0,0,0,0,0,0,0,0,7,0,0,0,JavaScript,data/train/JavaScript/s967275440.js
0,26,0,0,3,1,0,0,2,8,1,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s989878966.js
0,25,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s373824627.js
0,17,0,0,2,2,0,0,1,5,5,0,0,0,0,0,0,0,0,0,14,0,0,3,JavaScript,data/train/JavaScript/s864221683.js
0,18,0,0,0,6,0,2,3,2,9,0,0,0,0,0,0,0,0,0,13,0,0,0,JavaScript,data/train/JavaScript/s598988242.js
0,14,0,0,0,1,0,0,2,6,0,0,0,0,0,0,0,0,0,0,11,0,0,1,JavaScript,data/train/JavaScript/s844464721.js
0,35,0,0,6,6,0,10,0,25,27,0,0,0,0,0,0,0,0,0,12,0,3,0,JavaScript,data/train/JavaScript/s755829452.js
0,20,0,0,2,5,0,1,4,5,8,0,0,0,0,0,0,0,0,0,15,0,0,0,JavaScript,data/train/JavaScript/s756490594.js
0,11,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,6,0,2,2,JavaScript,data/train/JavaScript/s364402754.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s197578034.js
0,12,0,0,0,1,0,0,2,6,2,0,0,0,0,0,0,0,0,0,12,0,0,1,JavaScript,data/train/JavaScript/s125852029.js
0,9,0,0,0,2,0,3,0,11,15,0,0,0,0,0,0,0,0,1,3,0,0,1,JavaScript,data/train/JavaScript/s558815044.js
0,24,0,0,3,1,0,0,3,8,1,0,0,0,0,0,0,0,0,0,13,0,0,1,JavaScript,data/train/JavaScript/s105893700.js
0,11,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,6,0,2,2,JavaScript,data/train/JavaScript/s662670541.js
0,7,0,0,2,7,0,5,0,7,7,0,0,0,0,0,0,0,0,0,6,0,1,0,JavaScript,data/train/JavaScript/s875991784.js
0,26,0,0,3,1,0,0,3,9,1,0,0,0,0,0,0,0,0,0,14,0,0,1,JavaScript,data/train/JavaScript/s351759258.js
0,26,0,0,2,2,0,0,5,4,0,0,0,0,0,0,0,0,0,0,15,0,0,1,JavaScript,data/train/JavaScript/s273706029.js
0,18,0,0,0,6,0,2,3,2,9,0,0,0,0,0,0,0,0,0,13,0,0,0,JavaScript,data/train/JavaScript/s106570318.js
0,31,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,10,0,4,4,JavaScript,data/train/JavaScript/s347729636.js
0,4,0,0,0,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s731628404.c
1,11,0,0,1,1,0,3,2,9,10,0,0,0,0,0,0,0,0,0,0,3,6,0,C,data/train/C/s390575908.c
0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s975662148.c
3,12,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,1,C,data/train/C/s367873045.c
0,2,0,0,3,1,0,3,4,6,6,0,0,0,0,0,0,0,0,0,0,5,2,0,C,data/train/C/s506652406.c
1,2,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s660849316.c
0,10,0,0,1,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,2,1,9,C,data/train/C/s656473384.c
0,13,0,0,0,4,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,2,2,0,C,data/train/C/s771442573.c
0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,C,data/train/C/s489409741.c
0,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,C,data/train/C/s288806000.c
0,2,0,0,1,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,6,28,C,data/train/C/s674203013.c
1,18,0,0,0,3,0,0,4,7,7,0,0,0,0,0,0,0,0,0,0,0,4,0,C,data/train/C/s396395858.c
0,4,0,0,1,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,C,data/train/C/s572427900.c
3,9,0,2,0,1,0,0,2,7,7,0,0,0,0,0,0,0,0,0,0,1,0,0,C,data/train/C/s183311349.c
1,16,0,1,0,2,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,0,C,data/train/C/s919230541.c
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s557003159.c
0,7,0,0,2,1,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,2,1,0,C,data/train/C/s133554311.c
3,6,0,0,0,1,0,9,0,9,9,0,0,0,0,0,0,0,0,0,0,3,4,0,C,data/train/C/s805668606.c
1,12,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,C,data/train/C/s834420817.c
0,3,0,0,0,3,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,6,1,0,C,data/train/C/s985472481.c
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,C,data/train/C/s767811320.c
1,3,0,0,0,4,0,0,0,10,10,0,0,0,0,1,0,0,0,0,0,8,1,7,C,data/train/C/s225100775.c
6,13,0,2,0,1,0,4,0,9,9,2,0,0,0,0,0,0,0,0,0,1,2,0,C,data/train/C/s356937035.c
0,6,0,0,0,1,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s415490111.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,22,C,data/train/C/s709362278.c
1,2,0,0,0,2,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s584934011.c
1,12,0,0,3,1,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,1,0,C,data/train/C/s152219447.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,46,C,data/train/C/s182354352.c
0,9,0,0,1,1,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,8,1,0,C,data/train/C/s258615037.c
0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s488701508.c
0,0,0,0,0,2,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,14,0,0,C,data/train/C/s463923483.c
6,10,0,2,0,2,0,2,0,8,8,2,0,0,0,0,0,0,0,0,0,1,0,0,C,data/train/C/s674116238.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,55,C,data/train/C/s421122340.c
0,9,0,0,5,1,0,4,3,10,9,0,0,0,0,0,0,0,0,0,0,17,0,0,C,data/train/C/s733148499.c
0,16,0,0,1,2,0,0,1,6,6,0,0,0,0,0,0,0,0,0,0,3,1,0,C,data/train/C/s594171644.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,21,C,data/train/C/s995344363.c
0,12,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,25,C,data/train/C/s234892228.c
0,10,0,0,3,1,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,5,1,0,C,data/train/C/s751742486.c
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s156539667.c
0,8,0,0,0,1,0,3,0,8,8,0,0,0,0,0,0,0,0,0,0,7,2,0,C,data/train/C/s586715778.c
0,11,0,0,1,1,0,4,6,8,6,0,0,0,0,0,0,0,0,0,0,4,2,0,C,data/train/C/s693923436.c
0,0,0,0,0,3,0,1,0,8,3,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s924317865.c
0,2,0,0,2,7,0,5,4,6,6,0,0,0,0,0,0,0,0,0,0,5,2,0,C,data/train/C/s520061711.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,52,C,data/train/C/s298952693.c
0,10,0,0,1,1,0,3,0,10,10,0,0,0,0,0,0,0,0,0,0,5,1,0,C,data/train/C/s957179855.c
1,13,0,0,0,2,0,1,0,9,8,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s174492659.c
0,3,0,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,2,0,C,data/train/C/s470601486.c
1,9,0,0,2,1,0,8,0,19,18,0,0,0,0,0,0,0,0,0,0,3,5,0,C,data/train/C/s246661075.c
1,6,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,1,1,C,data/train/C/s362419821.c
0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,C,data/train/C/s470274169.c
1,29,0,0,1,1,0,1,6,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s797994698.c
0,0,0,0,0,2,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,4,0,0,C,data/train/C/s989159370.c
0,10,0,0,6,1,0,3,2,12,12,0,0,0,0,0,0,0,0,0,0,20,0,4,C,data/train/C/s414709079.c
0,6,0,0,0,3,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,C,data/train/C/s849305363.c
0,0,0,0,0,1,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s299127681.c
2,15,0,0,0,4,0,7,2,9,9,1,0,0,0,0,0,0,0,0,0,3,3,9,C,data/train/C/s436438233.c
3,17,0,0,10,4,0,3,1,12,12,8,0,0,0,0,0,0,0,0,0,15,0,0,C,data/train/C/s092364643.c
0,10,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,C,data/train/C/s785878750.c
0,2,0,0,1,2,0,1,1,4,4,0,0,0,0,0,0,0,0,0,0,5,1,0,C,data/train/C/s719662295.c
0,14,0,0,3,4,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,3,1,0,C,data/train/C/s130508500.c
0,2,0,0,0,3,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,14,3,0,C,data/train/C/s440843877.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,28,C,data/train/C/s275698564.c
0,5,0,0,2,1,0,5,0,8,8,0,0,0,0,0,0,0,0,0,0,5,4,4,C,data/train/C/s815693835.c
0,2,0,0,2,5,0,3,4,5,5,0,0,0,0,0,0,0,0,0,0,5,1,0,C,data/train/C/s191215804.c
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s577365954.c
3,3,0,0,0,1,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,3,2,0,C,data/train/C/s776521857.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,53,C,data/train/C/s952416294.c
0,6,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,5,6,0,C,data/train/C/s455061043.c
11,5,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,C,data/train/C/s279819978.c
0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,C,data/train/C/s152112482.c
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,C,data/train/C/s785863929.c
0,10,0,0,0,1,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,5,1,0,C,data/train/C/s088353762.c
0,0,0,0,0,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,4,0,0,C,data/train/C/s321549998.c
0,18,0,0,0,3,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,1,2,0,C,data/train/C/s958981129.c
2,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s330822575.c
0,51,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,C,data/train/C/s232283537.c
0,0,0,0,0,8,0,6,0,10,10,0,0,0,0,0,0,0,0,0,0,4,0,0,C,data/train/C/s637497519.c
0,8,0,0,0,1,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0,2,2,10,C,data/train/C/s511770803.c
0,12,0,0,0,1,0,6,6,2,2,0,0,0,0,0,0,0,0,0,0,1,0,8,C,data/train/C/s174784577.c
2,0,0,1,0,3,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,6,0,0,C,data/train/C/s254799539.c
0,0,0,0,0,1,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,13,0,0,C,data/train/C/s655396868.c
3,11,0,0,12,1,0,2,5,10,11,0,0,0,0,0,0,0,0,0,0,4,0,1,C,data/train/C/s329427758.c
1,2,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s150834821.c
2,15,0,0,4,3,0,1,0,8,8,0,0,0,0,0,0,0,0,0,0,19,3,0,C,data/train/C/s100268915.c
0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,C,data/train/C/s695986174.c
0,10,0,0,6,2,0,2,1,10,10,0,0,0,0,0,0,0,0,0,0,4,1,0,C,data/train/C/s709216667.c
0,2,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,28,C,data/train/C/s612037067.c
0,0,0,0,0,1,0,9,0,16,16,0,0,0,0,0,0,0,0,0,0,5,0,0,C,data/train/C/s477259846.c
0,17,0,0,3,2,0,5,2,18,1,0,0,0,0,0,0,0,0,0,0,2,4,0,C,data/train/C/s886175902.c
0,21,0,1,10,8,0,0,1,23,2,0,0,0,0,0,0,0,0,0,0,13,4,0,C,data/train/C/s637528533.c
0,8,0,0,0,11,0,2,4,17,2,0,0,0,0,1,0,0,0,0,0,1,2,0,D,data/train/D/s501025159.d
0,11,0,0,0,21,0,14,3,27,27,5,0,0,0,15,0,0,0,0,0,0,13,0,D,data/train/D/s411023257.d
0,14,0,0,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,0,0,3,5,0,D,data/train/D/s424926649.d
0,10,0,0,0,5,0,0,0,17,4,1,0,0,0,7,0,0,0,0,0,0,1,0,D,data/train/D/s161336108.d
0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0,D,data/train/D/s166701636.d
0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,2,0,0,0,0,0,1,0,0,D,data/train/D/s516605822.d
0,69,0,0,0,1,0,0,0,5,5,0,0,0,0,1,0,0,0,0,0,1,0,0,D,data/train/D/s336587052.d
0,18,0,0,0,7,0,0,0,21,4,1,0,0,0,8,0,0,0,0,0,11,1,0,D,data/train/D/s921317342.d
0,9,0,0,0,3,0,0,0,18,18,0,0,0,0,1,0,0,0,0,0,7,4,0,D,data/train/D/s826519697.d
0,10,0,0,2,17,0,0,2,16,16,1,0,0,0,1,0,0,0,0,0,4,8,0,D,data/train/D/s713404724.d
0,1,0,0,0,7,0,0,0,4,7,0,0,0,0,5,0,0,0,0,0,0,37,0,D,data/train/D/s869957738.d
0,22,0,0,0,1,0,0,13,7,8,0,0,0,0,1,0,0,0,0,0,0,2,0,D,data/train/D/s882695958.d
0,13,0,0,0,5,0,0,0,17,4,1,0,0,0,9,0,0,0,0,0,1,0,2,D,data/train/D/s333253408.d
0,9,0,0,0,5,0,0,2,14,4,1,0,0,0,8,0,0,0,0,0,4,2,1,D,data/train/D/s897288169.d
0,13,0,0,4,6,0,4,17,9,10,0,0,0,0,7,0,0,0,0,0,1,4,12,D,data/train/D/s724333350.d
0,20,0,0,7,0,0,0,5,8,8,0,0,0,0,1,0,0,0,0,0,0,1,0,D,data/train/D/s350708481.d
0,4,0,0,0,11,0,0,0,8,8,0,0,0,0,2,0,0,0,0,0,2,0,0,D,data/train/D/s841181846.d
0,16,0,0,0,5,0,0,0,31,4,1,0,0,0,7,0,0,0,0,0,6,2,0,D,data/train/D/s370632331.d
0,13,0,0,0,0,0,2,0,7,7,0,0,0,0,12,0,0,0,0,0,2,1,0,D,data/train/D/s328734535.d
0,9,0,0,0,3,0,4,0,9,9,0,0,0,0,5,0,0,0,0,0,3,3,1,D,data/train/D/s721745835.d
0,7,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,3,16,0,D,data/train/D/s304449212.d
0,3,0,0,0,9,0,0,0,8,8,0,0,0,0,2,0,0,0,0,0,2,0,0,D,data/train/D/s559678886.d
0,10,0,0,0,5,0,0,1,16,4,1,0,0,0,8,0,0,0,0,0,1,0,0,D,data/train/D/s349929635.d
